ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,filter_applied,universe_name,generation_source,generation_date
FCNCA,"First Citizens BancShares, Inc.",25470557438.0,USD,Finance,Regional banks,NASDAQ,Buy,2025-10-23,2025-07-25,"NASDAQ Composite, NASDAQ Bank, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
HIFS,Hingham Institution for Savings,631596607.0,USD,Finance,Savings banks,NASDAQ,Neutral,,,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,17753069462.928,USD,Finance,Finance/Rental/Leasing,NASDAQ,Buy,2025-10-27,2025-08-04,"NASDAQ Composite, NASDAQ Bank",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
WTFC,Wintrust Financial Corporation,9130282883.0,USD,Finance,Regional banks,NASDAQ,Strong buy,2025-10-21,2025-07-21,"NASDAQ Composite, NASDAQ Bank, S&P MidCap 400, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
BPOP,"Popular, Inc.",8350535541.0,USD,Finance,Regional banks,NASDAQ,Buy,2025-10-22,2025-07-23,"NASDAQ Composite, NASDAQ Bank, Russell 3000, Russell 1000",True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
NBN,Northeast Bank,880018936.0,USD,Finance,Regional banks,NASDAQ,Buy,2025-10-29,2025-07-28,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
PFBC,Preferred Bank,1263202986.0,USD,Finance,Regional banks,NASDAQ,Buy,2025-10-15,2025-07-21,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
GGAL,Grupo Financiero Galicia S.A.,6688520946.3933,USD,Finance,Regional banks,NASDAQ,Strong buy,2025-08-27,2025-05-27,"NASDAQ Composite, NASDAQ Bank",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
UMBF,UMB Financial Corporation,9317916258.0,USD,Finance,Major banks,NASDAQ,Buy,2025-10-28,2025-07-29,"NASDAQ Composite, Russell 2000, NASDAQ Bank, S&P MidCap 400, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
EWBC,"East West Bancorp, Inc.",14620132774.0,USD,Finance,Regional banks,NASDAQ,Buy,2025-10-21,2025-07-22,"NASDAQ Composite, NASDAQ Bank, S&P MidCap 400, KBW NASDAQ Bank, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NASDAQBank,ticker_universe_NASDAQBank,simple_universe_generator,2025-09-17T23:34:05.662753
